id;spriteSheetAddress;spriteWidth;spriteHeight;frames;autoUpdate;looping
dynamicPieceCrate1Top3;assets/graphics/dynamicpieces/containers.png;32;16;[1/6/10000];true;true

dynamicPieceCrate2Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[2/1/10000];true;true
dynamicPieceCrate2Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[2/3/10000];true;true
dynamicPieceCrate2Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[2/5/10000];true;true
dynamicPieceCrate2Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[2/7/10000];true;true
dynamicPieceCrate2Top0;assets/graphics/dynamicpieces/containers.png;32;16;[2/0/10000];true;true
dynamicPieceCrate2Top1;assets/graphics/dynamicpieces/containers.png;32;16;[2/2/10000];true;true
dynamicPieceCrate2Top2;assets/graphics/dynamicpieces/containers.png;32;16;[2/4/10000];true;true
dynamicPieceCrate2Top3;assets/graphics/dynamicpieces/containers.png;32;16;[2/6/10000];true;true

dynamicPieceCrate3Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[3/1/10000];true;true
dynamicPieceCrate3Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[3/3/10000];true;true
dynamicPieceCrate3Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[3/5/10000];true;true
dynamicPieceCrate3Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[3/7/10000];true;true
dynamicPieceCrate3Top0;assets/graphics/dynamicpieces/containers.png;32;16;[3/0/10000];true;true
dynamicPieceCrate3Top1;assets/graphics/dynamicpieces/containers.png;32;16;[3/2/10000];true;true
dynamicPieceCrate3Top2;assets/graphics/dynamicpieces/containers.png;32;16;[3/4/10000];true;true
dynamicPieceCrate3Top3;assets/graphics/dynamicpieces/containers.png;32;16;[3/6/10000];true;true

dynamicPieceCrate4Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[4/1/10000];true;true
dynamicPieceCrate4Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[4/3/10000];true;true
dynamicPieceCrate4Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[4/5/10000];true;true
dynamicPieceCrate4Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[4/7/10000];true;true
dynamicPieceCrate4Top0;assets/graphics/dynamicpieces/containers.png;32;16;[4/0/10000];true;true
dynamicPieceCrate4Top1;assets/graphics/dynamicpieces/containers.png;32;16;[4/2/10000];true;true
dynamicPieceCrate4Top2;assets/graphics/dynamicpieces/containers.png;32;16;[4/4/10000];true;true
dynamicPieceCrate4Top3;assets/graphics/dynamicpieces/containers.png;32;16;[4/6/10000];true;true




dynamicPieceAlienCrate0Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[5/1/10000];true;true
dynamicPieceAlienCrate0Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[5/3/10000];true;true
dynamicPieceAlienCrate0Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[5/5/10000];true;true
dynamicPieceAlienCrate0Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[5/7/10000];true;true
dynamicPieceAlienCrate0Top0;assets/graphics/dynamicpieces/containers.png;32;16;[5/0/10000];true;true
dynamicPieceAlienCrate0Top1;assets/graphics/dynamicpieces/containers.png;32;16;[5/2/10000];true;true
dynamicPieceAlienCrate0Top2;assets/graphics/dynamicpieces/containers.png;32;16;[5/4/10000];true;true
dynamicPieceAlienCrate0Top3;assets/graphics/dynamicpieces/containers.png;32;16;[5/6/10000];true;true

dynamicPieceAlienCrate1Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[6/1/10000];true;true
dynamicPieceAlienCrate1Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[6/3/10000];true;true
dynamicPieceAlienCrate1Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[6/5/10000];true;true
dynamicPieceAlienCrate1Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[6/7/10000];true;true
dynamicPieceAlienCrate1Top0;assets/graphics/dynamicpieces/containers.png;32;16;[6/0/10000];true;true
dynamicPieceAlienCrate1Top1;assets/graphics/dynamicpieces/containers.png;32;16;[6/2/10000];true;true
dynamicPieceAlienCrate1Top2;assets/graphics/dynamicpieces/containers.png;32;16;[6/4/10000];true;true
dynamicPieceAlienCrate1Top3;assets/graphics/dynamicpieces/containers.png;32;16;[6/6/10000];true;true

dynamicPieceAlienCrate2Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[7/1/10000];true;true
dynamicPieceAlienCrate2Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[7/3/10000];true;true
dynamicPieceAlienCrate2Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[7/5/10000];true;true
dynamicPieceAlienCrate2Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[7/7/10000];true;true
dynamicPieceAlienCrate2Top0;assets/graphics/dynamicpieces/containers.png;32;16;[7/0/10000];true;true
dynamicPieceAlienCrate2Top1;assets/graphics/dynamicpieces/containers.png;32;16;[7/2/10000];true;true
dynamicPieceAlienCrate2Top2;assets/graphics/dynamicpieces/containers.png;32;16;[7/4/10000];true;true
dynamicPieceAlienCrate2Top3;assets/graphics/dynamicpieces/containers.png;32;16;[7/6/10000];true;true

dynamicPieceAlienCrate3Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[8/1/10000];true;true
dynamicPieceAlienCrate3Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[8/3/10000];true;true
dynamicPieceAlienCrate3Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[8/5/10000];true;true
dynamicPieceAlienCrate3Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[8/7/10000];true;true
dynamicPieceAlienCrate3Top0;assets/graphics/dynamicpieces/containers.png;32;16;[8/0/10000];true;true
dynamicPieceAlienCrate3Top1;assets/graphics/dynamicpieces/containers.png;32;16;[8/2/10000];true;true
dynamicPieceAlienCrate3Top2;assets/graphics/dynamicpieces/containers.png;32;16;[8/4/10000];true;true
dynamicPieceAlienCrate3Top3;assets/graphics/dynamicpieces/containers.png;32;16;[8/6/10000];true;true

dynamicPieceAlienCrate4Bottom0;assets/graphics/dynamicpieces/containers.png;32;16;[9/1/10000];true;true
dynamicPieceAlienCrate4Bottom1;assets/graphics/dynamicpieces/containers.png;32;16;[9/3/10000];true;true
dynamicPieceAlienCrate4Bottom2;assets/graphics/dynamicpieces/containers.png;32;16;[9/5/10000];true;true
dynamicPieceAlienCrate4Bottom3;assets/graphics/dynamicpieces/containers.png;32;16;[9/7/10000];true;true
dynamicPieceAlienCrate4Top0;assets/graphics/dynamicpieces/containers.png;32;16;[9/0/10000];true;true
dynamicPieceAlienCrate4Top1;assets/graphics/dynamicpieces/containers.png;32;16;[9/2/10000];true;true
dynamicPieceAlienCrate4Top2;assets/graphics/dynamicpieces/containers.png;32;16;[9/4/10000];true;true
dynamicPieceAlienCrate4Top3;assets/graphics/dynamicpieces/containers.png;32;16;[9/6/10000];true;true




dynamicPieceMine0Bottom0;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine0Bottom1;assets/graphics/dynamicpieces/mines.png;16;16;[0/1/1000,1/1/100,2/1/100,3/1/100];true;true
dynamicPieceMine0Bottom2;assets/graphics/dynamicpieces/mines.png;16;16;[5/1/10000];true;true
dynamicPieceMine0Bottom3;assets/graphics/dynamicpieces/mines.png;16;16;[4/1/10000];true;true
dynamicPieceMine0Top0;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine0Top1;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine0Top2;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine0Top3;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true

dynamicPieceMine1Bottom0;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine1Bottom1;assets/graphics/dynamicpieces/mines.png;16;16;[0/2/400,1/2/100,2/2/100,3/2/100,0/2/600];true;true
dynamicPieceMine1Bottom2;assets/graphics/dynamicpieces/mines.png;16;16;[5/2/10000];true;true
dynamicPieceMine1Bottom3;assets/graphics/dynamicpieces/mines.png;16;16;[4/2/10000];true;true
dynamicPieceMine1Top0;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine1Top1;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine1Top2;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine1Top3;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true

dynamicPieceMine2Bottom0;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine2Bottom1;assets/graphics/dynamicpieces/mines.png;16;16;[0/3/600,1/3/100,2/3/100,3/3/100,0/3/400,];true;true
dynamicPieceMine2Bottom2;assets/graphics/dynamicpieces/mines.png;16;16;[5/3/10000];true;true
dynamicPieceMine2Bottom3;assets/graphics/dynamicpieces/mines.png;16;16;[4/3/10000];true;true
dynamicPieceMine2Top0;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine2Top1;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine2Top2;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine2Top3;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true

dynamicPieceMine3Bottom0;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine3Bottom1;assets/graphics/dynamicpieces/mines.png;16;16;[0/4/800,1/4/100,2/4/100,3/4/100,0/4/200,];true;true
dynamicPieceMine3Bottom2;assets/graphics/dynamicpieces/mines.png;16;16;[5/4/10000];true;true
dynamicPieceMine3Bottom3;assets/graphics/dynamicpieces/mines.png;16;16;[4/4/10000];true;true
dynamicPieceMine3Top0;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine3Top1;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine3Top2;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true
dynamicPieceMine3Top3;assets/graphics/dynamicpieces/mines.png;16;16;[0/0/10000];true;true



dynamicPiecePoison0Top0;assets/graphics/dynamicpieces/gas.png;16;16;[0/2/10000];true;true
dynamicPiecePoison0Bottom0;assets/graphics/dynamicpieces/gas.png;16;16;[2/2/10000];true;true
dynamicPiecePoison0Top1;assets/graphics/dynamicpieces/gas.png;16;16;[0/2/10000];true;true
dynamicPiecePoison0Bottom1;assets/graphics/dynamicpieces/gas.png;16;16;[0/0/300,1/0/300,2/0/300,3/0/300,0/1/300,1/1/300,2/1/300,3/1/300];true;true

dynamicPiecePoison1Top0;assets/graphics/dynamicpieces/gas.png;16;16;[0/2/10000];true;true
dynamicPiecePoison1Bottom0;assets/graphics/dynamicpieces/gas.png;16;16;[2/5/10000];true;true
dynamicPiecePoison1Top1;assets/graphics/dynamicpieces/gas.png;16;16;[0/2/10000];true;true
dynamicPiecePoison1Bottom1;assets/graphics/dynamicpieces/gas.png;16;16;[0/3/300,1/3/300,2/3/300,3/3/300,0/4/300,1/4/300,2/4/300,3/4/300];true;true

dynamicPiecePoison2Top0;assets/graphics/dynamicpieces/gas.png;16;16;[0/2/10000];true;true
dynamicPiecePoison2Bottom0;assets/graphics/dynamicpieces/gas.png;16;16;[2/8/10000];true;true
dynamicPiecePoison2Top1;assets/graphics/dynamicpieces/gas.png;16;16;[0/2/10000];true;true
dynamicPiecePoison2Bottom1;assets/graphics/dynamicpieces/gas.png;16;16;[0/6/300,1/6/300,2/6/300,3/6/300,0/7/300,1/7/300,2/7/300,3/7/300];true;true


dynamicPiecePressureButton0Top0;assets/graphics/dynamicpieces/button.png;16;16;[0/2/10000];true;true
dynamicPiecePressureButton0Bottom0;assets/graphics/dynamicpieces/button.png;16;16;[0/0/10000];true;true
dynamicPiecePressureButton0Top1;assets/graphics/dynamicpieces/button.png;16;16;[0/2/10000];true;true
dynamicPiecePressureButton0Bottom1;assets/graphics/dynamicpieces/button.png;16;16;[0/1/10000];true;true



dynamicPieceLetterPlate0;assets/graphics/dynamicpieces/plates.png;16;16;[3/2/10000];true;true
dynamicPieceLetterPlate1;assets/graphics/dynamicpieces/plates.png;16;16;[4/2/10000];true;true
dynamicPieceLetterPlate2;assets/graphics/dynamicpieces/plates.png;16;16;[3/3/10000];true;true
dynamicPieceLetterPlate3;assets/graphics/dynamicpieces/plates.png;16;16;[4/3/10000];true;true

dynamicPieceLetterPlatePressed0;assets/graphics/dynamicpieces/plates.png;16;16;[3/4/10000];true;true
dynamicPieceLetterPlatePressed1;assets/graphics/dynamicpieces/plates.png;16;16;[4/4/10000];true;true
dynamicPieceLetterPlatePressed2;assets/graphics/dynamicpieces/plates.png;16;16;[3/5/10000];true;true
dynamicPieceLetterPlatePressed3;assets/graphics/dynamicpieces/plates.png;16;16;[4/5/10000];true;true

dynamicPieceLetterPlateLetter0;assets/graphics/dynamicpieces/plates.png;16;16;[0/8/10000];true;true
dynamicPieceLetterPlateLetter1;assets/graphics/dynamicpieces/plates.png;16;16;[1/8/10000];true;true
dynamicPieceLetterPlateLetter2;assets/graphics/dynamicpieces/plates.png;16;16;[2/8/10000];true;true
dynamicPieceLetterPlateLetter3;assets/graphics/dynamicpieces/plates.png;16;16;[3/8/10000];true;true
dynamicPieceLetterPlateLetter4;assets/graphics/dynamicpieces/plates.png;16;16;[4/8/10000];true;true
dynamicPieceLetterPlateLetter5;assets/graphics/dynamicpieces/plates.png;16;16;[5/8/10000];true;true
dynamicPieceLetterPlateLetter6;assets/graphics/dynamicpieces/plates.png;16;16;[6/8/10000];true;true
dynamicPieceLetterPlateLetter7;assets/graphics/dynamicpieces/plates.png;16;16;[7/8/10000];true;true
dynamicPieceLetterPlateLetter8;assets/graphics/dynamicpieces/plates.png;16;16;[8/8/10000];true;true
dynamicPieceLetterPlateLetter9;assets/graphics/dynamicpieces/plates.png;16;16;[9/8/10000];true;true
dynamicPieceLetterPlateLetter10;assets/graphics/dynamicpieces/plates.png;16;16;[10/8/10000];true;true
dynamicPieceLetterPlateLetter11;assets/graphics/dynamicpieces/plates.png;16;16;[11/8/10000];true;true
dynamicPieceLetterPlateLetter12;assets/graphics/dynamicpieces/plates.png;16;16;[12/8/10000];true;true
dynamicPieceLetterPlateLetter13;assets/graphics/dynamicpieces/plates.png;16;16;[13/8/10000];true;true
dynamicPieceLetterPlateLetter14;assets/graphics/dynamicpieces/plates.png;16;16;[14/8/10000];true;true
dynamicPieceLetterPlateLetter15;assets/graphics/dynamicpieces/plates.png;16;16;[15/8/10000];true;true
dynamicPieceLetterPlateLetter16;assets/graphics/dynamicpieces/plates.png;16;16;[16/8/10000];true;true
dynamicPieceLetterPlateLetter17;assets/graphics/dynamicpieces/plates.png;16;16;[17/8/10000];true;true
dynamicPieceLetterPlateLetter18;assets/graphics/dynamicpieces/plates.png;16;16;[18/8/10000];true;true
dynamicPieceLetterPlateLetter19;assets/graphics/dynamicpieces/plates.png;16;16;[19/8/10000];true;true
dynamicPieceLetterPlateLetter20;assets/graphics/dynamicpieces/plates.png;16;16;[20/8/10000];true;true
dynamicPieceLetterPlateLetter21;assets/graphics/dynamicpieces/plates.png;16;16;[21/8/10000];true;true
dynamicPieceLetterPlateLetter22;assets/graphics/dynamicpieces/plates.png;16;16;[22/8/10000];true;true
dynamicPieceLetterPlateLetter23;assets/graphics/dynamicpieces/plates.png;16;16;[23/8/10000];true;true
dynamicPieceLetterPlateLetter24;assets/graphics/dynamicpieces/plates.png;16;16;[24/8/10000];true;true
dynamicPieceLetterPlateLetter25;assets/graphics/dynamicpieces/plates.png;16;16;[25/8/10000];true;true



key0;assets/graphics/items/keys.png;16;16;[0/0/300,1/0/300,2/0/300,1/0/300];true;true
key1;assets/graphics/items/keys.png;16;16;[0/1/300,1/1/300,2/1/300,1/1/300];true;true
key2;assets/graphics/items/keys.png;16;16;[0/2/300,1/2/300,2/2/300,1/2/300];true;true
key3;assets/graphics/items/keys.png;16;16;[0/3/300,1/3/300,2/3/300,1/3/300];true;true
key4;assets/graphics/items/keys.png;16;16;[0/4/300,1/4/300,2/4/300,1/4/300];true;true
key5;assets/graphics/items/keys.png;16;16;[0/5/300,1/5/300,2/5/300,1/5/300];true;true
key6;assets/graphics/items/keys.png;16;16;[0/6/300,1/6/300,2/6/300,1/6/300];true;true
key7;assets/graphics/items/keys.png;16;16;[0/7/300,1/7/300,2/7/300,1/7/300];true;true
key8;assets/graphics/items/keys.png;16;16;[0/8/300,1/8/300,2/8/300,1/8/300];true;true
key9;assets/graphics/items/keys.png;16;16;[0/9/300,1/9/300,2/9/300,1/9/300];true;true

dynamicPieceAlienDoorNorthTopClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/6/10000];true;true
dynamicPieceAlienDoorNorthBottomClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/7/10000];true;true
dynamicPieceAlienDoorNorthTopOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/6/10000];true;true
dynamicPieceAlienDoorNorthBottomOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/7/10000];true;true

dynamicPieceAlienDoorSouthTopClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/6/10000];true;true
dynamicPieceAlienDoorSouthBottomClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/7/10000];true;true
dynamicPieceAlienDoorSouthTopOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/6/10000];true;true
dynamicPieceAlienDoorSouthBottomOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/7/10000];true;true

dynamicPieceAlienDoorEastTopClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/4/10000];true;true
dynamicPieceAlienDoorEastBottomClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/5/10000];true;true
dynamicPieceAlienDoorEastTopOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/4/10000];true;true
dynamicPieceAlienDoorEastBottomOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/5/10000];true;true

dynamicPieceAlienDoorWestTopClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/4/10000];true;true
dynamicPieceAlienDoorWestBottomClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/5/10000];true;true
dynamicPieceAlienDoorWestTopOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/4/10000];true;true
dynamicPieceAlienDoorWestBottomOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/5/10000];true;true


dynamicPieceAlienBaseBlockadeTopClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/6/10000];true;true
dynamicPieceAlienBaseBlockadeBottomClosed;assets/graphics/dynamicpieces/doors.png;16;16;[7/7/10000];true;true
dynamicPieceAlienBaseBlockadeTopOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/6/10000];true;true
dynamicPieceAlienBaseBlockadeBottomOpen;assets/graphics/dynamicpieces/doors.png;16;16;[8/7/10000];true;true


dynamicPieceDefaultBuildingDoorNorth;assets/graphics/dynamicpieces/doors.png;16;16;[1/0/10000];true;true
dynamicPieceDefaultBuildingDoorWest;assets/graphics/dynamicpieces/doors.png;16;16;[0/1/10000];true;true
dynamicPieceDefaultBuildingDoorEast;assets/graphics/dynamicpieces/doors.png;16;16;[2/1/10000];true;true
